
1472126095.41817,36
1472126100.468675,36
1472126105.503178,36
1472126110.609689,134
1472126115.659194,134
1472126120.7157,134
1472126125.767205,134
1472126130.81971,134
1472126135.875215,134
1472126140.92572,134
1472126145.973225,134
1472126151.02173,134
1472126156.070235,134
1472126161.12774,134
1472126166.205248,134
1472126171.239751,134
1472126176.273255,134
1472126181.305758,134
1472126186.350262,134
1472126191.390766,134
1472126196.421269,134
1472126201.463774,134
1472126206.849312,134
1472126211.889816,134
1472126216.923319,134
1472126221.994826,198
1472126227.072334,198
1472126232.120839,198
1472126237.181345,198
1472126242.239851,198
1472126247.295356,198
1472126252.343861,198
1472126257.403367,198
1472126262.463873,198
1472126267.529379,198
1472126272.577884,198
1472126277.63739,198
1472126282.752902,230
1472126287.785405,230
1472126292.843911,230
1472126297.960422,230
1472126303.003927,230
1472126308.03943,230
1472126313.080934,230
1472126318.122438,230
1472126323.167943,230
1472126328.197446,230
1472126333.23695,230
1472126338.282454,230
1472126343.398966,230
1472126348.469473,230
1472126353.525978,230
1472126358.575483,230
1472126363.634989,230
1472126368.675493,230
1472126373.714997,230
1472126378.753501,230
1472126383.796005,230
1472126388.825508,230
1472126393.862011,230
1472126398.903516,230
1472126403.935019,230
1472126408.965522,230
1472126413.997025,230
1472126419.101535,291
1472126424.162041,291
1472126429.210546,291
1472126434.258051,291
1472126439.305555,291
1472126444.359061,291
1472126449.407565,291
1472126454.461071,291
1472126459.564581,291
1472126465.203145,291
1472126470.243649,291
1472126475.288153,291
1472126480.328657,291
1472126485.370161,291
1472126490.411665,291
1472126495.446169,291
1472126500.481672,291
1472126505.528177,291
1472126510.56068,291
1472126515.603184,291
1472126520.695694,345
1472126525.737198,345
1472126530.777702,345
1472126535.817206,345
1472126540.846708,345
1472126545.886212,345
1472126550.918716,345
1472126555.95922,345
1472126560.998723,345
1472126566.101234,345
1472126571.172741,345
1472126576.217245,345
1472126581.314755,347
1472126586.36226,347
1472126591.411764,347
1472126596.444268,347
1472126601.487772,347
1472126606.529276,347
1472126611.56978,347
1472126616.602283,347
1472126621.661789,345
1472126626.746298,347
1472126631.790802,347
1472126636.853308,347
1472126641.910814,347
1472126646.960319,347
1472126652.023825,347
1472126657.07733,347
1472126662.129836,347
1472126667.188341,347
1472126672.248847,347
1472126677.318354,347
1472126682.818904,347
1472126688.27345,340
1472126693.37496,340
1472126698.529475,340
1472126703.713994,340
1472126708.942516,340
1472126714.146037,340
1472126719.315554,340
1472126724.692091,340
1472126730.068629,340
1472126735.450167,340
1472126740.7787,340
1472126746.152237,340
1472126751.521774,340
1472126756.706292,340
1472126761.908812,340
1472126767.119333,340
1472126772.264848,340
1472126777.397361,340
1472126782.768898,340
1472126788.043426,340
1472126793.509972,340
1472126798.830504,340
1472126804.104032,347
1472126809.465568,347
1472126814.646086,347
1472126819.959617,347
1472126825.281149,347
1472126830.362657,347
1472126835.719193,347
1472126840.760697,347
1472126845.99622,347
1472126851.274748,347
1472126856.318252,347
1472126861.352756,347
1472126866.776298,367
1472126871.817802,367
1472126877.138334,367
1472126882.383859,367
1472126887.706391,367
1472126892.972918,367
1472126898.233444,367
1472126903.276948,367
1472126908.455466,367
1472126913.656986,367
1472126918.784498,367
1472126924.070027,367
1472126929.166537,367
1472126934.20004,367
1472126939.235543,367
1472126944.441064,367
1472126949.476567,367
1472126954.695089,367
1472126959.942614,367
1472126964.983118,367
1472126970.023622,367
1472126975.058125,367
1472126980.100629,367
1472126985.199139,367
1472126990.248644,367
1472126995.299149,367
1472127000.430662,367
1472127005.488168,367
1472127010.537673,367
1472127015.595179,367
1472127020.648684,367
1472127025.699189,367
1472127030.760695,367
1472127035.931212,367
1472127041.079727,367
1472127046.278247,367
1472127051.51377,403
1472127056.571276,403
1472127061.71679,403
1472127066.774296,403
1472127071.833802,403
1472127076.892308,403
1472127081.941813,403
1472127086.999318,403
1472127092.060824,403
1472127097.124331,403
1472127102.183837,403
1472127107.235342,403
1472127112.373855,396
1472127117.432361,396
1472127122.491867,396
1472127127.547373,396
1472127132.595877,396
1472127137.653383,396
1472127142.701888,396
1472127147.736391,396
1472127152.769895,396
1472127157.804398,396
1472127162.843902,396
1472127167.879405,396
1472127172.944912,396
1472127178.237441,396
1472127183.272945,396
1472127188.315449,396
1472127193.349952,396
1472127198.388456,396
1472127203.492966,361
1472127208.568474,361
1472127213.62998,361
1472127218.691486,361
1472127223.742991,361
1472127228.795496,361
1472127233.849002,361
1472127238.882505,361
1472127243.92901,361
1472127248.968514,361
1472127253.997016,361
1472127259.03652,361
1472127264.092026,361
1472127269.149531,361
1472127283.697986,341
1472127288.759492,341
1472127293.809997,341
1472127298.869503,341
1472127303.927009,341
1472127308.977514,341
1472127314.03602,341
1472127319.088525,341
1472127324.13903,341
1472127329.183534,341
1472127334.219038,341
1472127339.264542,341
1472127344.298046,341
1472127349.34255,341
1472127354.388054,341
1472127359.422558,341
1472127364.457061,341
1472127369.492565,341
1472127374.54207,341
1472127379.579573,341
1472127384.698085,326
1472127390.04862,326
1472127395.14613,326
1472127400.183634,326
1472127405.226138,326
1472127410.267642,326
1472127419.718587,326
1472127424.760091,326
1472127429.803595,326
1472127434.837099,326
1472127439.94861,326
1472127444.993114,326
1472127450.026617,326
1472127455.110126,356
1472127460.178632,356
1472127465.211136,356
1472127470.246639,356
1472127475.289143,356
1472127480.332648,356
1472127485.366151,356
1472127490.401654,356
1472127495.475162,356
1472127500.533668,356
1472127505.584173,356
1472127510.644679,356
1472127515.701184,356
1472127520.76169,356
1472127525.821196,356
1472127530.874701,356
1472127535.937208,356
1472127540.990713,356
1472127546.042218,356
1472127551.102724,356
1472127556.208234,373
1472127561.248738,373
1472127566.323246,373
1472127571.383752,373
1472127576.444258,373
1472127581.503764,373
1472127586.557269,373
1472127591.606774,373
1472127596.66828,373
1472127601.720785,373
1472127606.77329,373
1472127611.827796,373
1472127616.881301,373
1472127621.932806,373
1472127626.992312,373
1472127632.102823,385
1472127637.151328,385
1472127642.215834,385
1472127647.27434,385
1472127652.329846,385
1472127657.388351,385
1472127662.445857,385
1472127667.495362,385
1472127672.545867,385
1472127677.607373,385
1472127682.660878,385
1472127687.706383,385
1472127692.752888,385
1472127697.794392,385
1472127702.829895,385
1472127707.871399,385
1472127712.913903,385
1472127717.954407,385
1472127722.989911,385
1472127728.119424,410
1472127733.18093,410
1472127738.233435,410
1472127743.292941,410
1472127748.343446,410
1472127753.394951,410
1472127758.445456,410
1472127763.500962,410
1472127768.559467,410
1472127773.676979,410
1472127778.718483,410
1472127783.753987,410
1472127788.853497,393
1472127793.905002,393
1472127798.964508,393
1472127804.018013,393
1472127809.071518,393
1472127814.129024,393
1472127819.18953,393
1472127824.239035,393
1472127829.29154,393
1472127834.345045,393
1472127839.397551,393
1472127844.478059,393
1472127849.559567,393
1472127854.69608,393
1472127859.729584,393
1472127864.772088,393
1472127869.819592,393
1472127874.855096,393
1472127879.889599,393
1472127884.933104,393
1472127889.975608,393
1472127895.010111,393
1472127900.052615,393
1472127905.105121,393
1472127910.286639,393
1472127915.410151,393
1472127920.513661,393
1472127925.60117,393
1472127930.687679,393
1472127935.737184,393
1472127940.788689,393
1472127945.840194,393
1472127950.890699,393
1472127955.943204,393
1472127961.022712,393
1472127966.396249,393
1472127971.528762,393
1472127976.572267,393
1472127981.616771,393
1472127986.653275,393
1472127991.691778,393
1472127996.730282,393
1472128001.775787,393
1472128006.81029,393
1472128011.841793,393
1472128016.888298,393
1472128021.920801,393
1472128027.000309,393
1472128032.063815,393
1472128037.168326,393
1472128042.229832,393
1472128047.283337,393
1472128052.338843,393
1472128057.394348,393
1472128062.444853,393
1472128067.503359,393
1472128072.556864,393
1472128077.740382,393
1472128082.793888,393
1472128087.893398,393
1472128092.944903,393
1472128098.006409,393
1472128103.073916,393
1472128108.137422,393
1472128113.225931,393
1472128118.277436,393
1472128123.336942,393
1472128128.386447,393
1472128133.447953,393
1472128138.484456,393
1472128143.51996,393
1472128148.560464,393
1472128153.595967,393
1472128158.629471,393
1472128164.166024,393
1472128169.211529,393
1472128174.259033,393
1472128179.302538,393
1472128184.345042,393
1472128189.379545,393
1472128194.479055,403
1472128199.520559,403
1472128204.563063,403
1472128209.606568,403
1472128214.653072,403
1472128219.689576,403
1472128224.73108,403
1472128229.83559,403
1472128234.900097,403
1472128239.956602,403
1472128245.006107,403
1472128250.062613,403
1472128255.145121,403
1472128260.207627,403
1472128265.264133,403
1472128270.320639,403
1472128275.377144,403
1472128280.44065,403
1472128285.53816,380
1472128290.580664,380
1472128295.792185,380
1472128300.826689,380
1472128306.012207,380
1472128311.209727,380
1472128316.497256,380
1472128321.84279,380
1472128327.171323,380
1472128332.584864,380
1472128337.64537,380
1472128342.702876,380
1472128347.760382,380
1472128352.815887,380
1472128357.871393,380
1472128362.930899,380
1472128367.985404,380
1472128373.032909,380
1472128378.084414,380
1472128383.205926,381
1472128388.252431,381
1472128393.639969,381
1472128398.760481,381
1472128404.076013,381
1472128409.200525,381
1472128414.24703,381
1472128419.293534,381
1472128424.35004,381
1472128429.702575,381
1472128434.75108,381
1472128439.874592,381
1472128445.000105,394
1472128450.04961,394
1472128455.107115,394
1472128460.165621,394
1472128465.518156,394
1472128473.571962,394
1472128478.628467,394
1472128483.767981,394
1472128488.823487,394
1472128493.985003,394
1472128499.032507,394
1472128504.145019,394
1472128509.464551,397
1472128514.600064,397
1472128519.976602,397
1472128525.314135,397
1472128530.368641,397
1472128535.424146,397
1472128540.479652,397
1472128545.535157,397
1472128550.590663,397
1472128555.645168,397
1472128560.692673,397
1472128565.739177,397
1472128570.876691,389
1472128575.924196,389
1472128580.978701,389
1472128586.026206,389
1472128591.073711,389
1472128596.129216,389
1472128601.186722,389
1472128606.218225,389
1472128611.276731,389
1472128616.410244,389
1472128621.46875,389
1472128626.518214,389
1472128631.646648,407
1472128639.693623,407
1472128644.738099,407
1472128649.791571,407
1472128654.819056,389
1472128665.360783,407
1472128670.395264,407
1472128675.424748,407
1472128680.453233,407
1472128685.491712,407
1472128690.524195,407
1472128695.559676,407
1472128700.598155,407
1472128705.62564,407
1472128710.728088,433
1472128715.757572,407
1472128720.804047,433
1472128725.847524,433
1472128730.898997,433
1472128735.943474,433
1472128740.994947,433
1472128746.053416,433
1472128751.105889,433
1472128756.149366,433
1472128761.201838,433
1472128766.258309,433
1472128771.378747,430
1472128776.433219,430
1472128781.48769,430
1472128786.529168,430
1472128791.567648,430
1472128796.596132,430
1472128801.645606,430
1472128806.674091,430
1472128811.71257,430
1472128816.745053,430
1472128821.780534,430
1472128827.019913,430
1472128832.056393,430
1472128837.097871,430
1472128842.130354,430
1472128847.213811,430
1472128852.245294,430
1472128857.275777,430
1472128862.573127,430
1472128867.611607,430
1472128872.650086,430
1472128877.678571,430
1472128882.707055,430
1472128887.796509,430
1472128892.849981,430
1472128897.904453,430
1472128902.94793,430
1472128908.017394,430
1472128913.070866,430
1472128918.164318,430
1472128923.270763,430
1472128928.325719,430
1472128933.375214,430
1472128938.423709,430
1472128943.482203,430
1472128948.546697,410
1472128953.634188,410
1472128958.662685,410
1472128963.705181,410
1472128968.81367,410
1472128973.848166,410
1472128978.889662,410
1472128983.924159,410
1472128988.958655,410
1472128993.997151,410
1472128999.040647,410
1472129004.078143,410
1472129009.152635,434
1472129014.185132,434
1472129019.212629,434
1472129024.254125,434
1472129029.290621,434
1472129034.322118,434
1472129039.353615,434
1472129044.396111,434
1472129049.641586,434
1472129054.672083,434
1472129059.714579,434
1472129064.749075,434
1472129069.791571,434
1472129074.881062,430
1472129079.913559,430
1472129084.946055,430
1472129089.986551,430
1472129095.071043,430
1472129100.476502,430
1472129105.533996,430
1472129110.584491,430
1472129115.632986,430
1472129120.69448,430
1472129125.744975,430
1472129130.803469,430
1472129135.851964,430
1472129140.899459,430
1472129145.949954,430
1472129151.003449,430
1472129156.055944,430
1472129161.146435,427
1472129166.320917,427
1472129171.371412,427
1472129176.4949,427
1472129181.636385,427
1472129186.703879,427
1472129191.762373,427
1472129196.819867,427
1472129201.878361,427
1472129206.930856,427
1472129211.980351,427
1472129217.029846,427
1472129222.150334,420
1472129227.198092,420
1472129232.254092,420
1472129237.305092,420
1472129242.362092,420
1472129247.419092,420
1472129252.480092,420
1472129257.533092,420
1472129262.583092,420
1472129267.656092,420
1472129272.691092,420
1472129277.724092,420
1472129282.766092,420
1472129287.805092,420
1472129292.846092,420
1472129297.990092,419
1472129303.040092,419
1472129308.099092,419
1472129313.151092,419
1472129318.209092,419
1472129323.265092,419
1472129328.315092,419
1472129333.372092,419
1472129338.430092,419
1472129343.488092,419
1472129348.547092,419
1472129353.599092,419
1472129358.920092,419
1472129363.981092,419
1472129369.034092,419
1472129374.095092,419
1472129379.153092,419
1472129384.203092,419
1472129389.261092,419
1472129394.321092,419
1472129399.370092,419
1472129404.428092,419
1472129409.495092,419
1472129414.530092,419
1472129419.635092,419
1472129424.687092,419
1472129429.744092,419
1472129434.795092,419
1472129440.200092,419
1472129445.520092,419
1472129450.773092,419
1472129456.116092,419
1472129461.461092,419
1472129466.520092,419
1472129471.598092,419
1472129476.643092,419
1472129481.683092,419
1472129486.730092,419
1472129491.773092,419
1472129496.960092,419
1472129502.101092,419
1472129507.792092,406
1472129513.214092,406
1472129518.636092,406
1472129523.717092,406
1472129528.777092,406
1472129533.827092,406
1472129538.883092,406
1472129543.944092,406
1472129548.995092,406
1472129554.054092,406
1472129559.116092,406
1472129564.168092,406
1472129569.321092,413
1472129574.373092,413
1472129579.424092,413
1472129584.486092,413
1472129589.536092,413
1472129594.594092,413
1472129599.758092,413
1472129604.859092,413
1472129609.941092,413
1472129615.034092,413
1472129620.083092,413
1472129625.138092,413
1472129630.286092,433
1472129635.343092,433
1472129640.403092,433
1472129645.464092,433
1472129650.517092,433
1472129655.574092,433
1472129660.627092,433
1472129665.687092,433
1472129670.745092,433
1472129676.082092,433
1472129681.425092,433
1472129686.856092,433
1472129692.197092,428
1472129697.540092,428
1472129703.116092,428
1472129708.518092,428
1472129713.850092,428
1472129718.927092,428
1472129724.016092,428
1472129729.104092,428
1472129734.257092,428
1472129739.319092,428
1472129744.459092,428
1472129749.510092,428
1472129754.616092,428
1472129759.691092,428
1472129764.733092,428
1472129769.777092,428
1472129774.812092,428
1472129779.850092,428
1472129785.054092,428
1472129790.290092,428
1472129795.578092,428
1472129800.955092,428
1472129805.992092,428
1472129811.106092,428
1472129816.464092,428
1472129821.794092,426
1472129827.168092,426
1472129832.623092,426
1472129837.668092,426
1472129842.704092,426
1472129847.748092,426
1472129853.004092,426
1472129858.047092,426
1472129863.090092,426
1472129868.126092,426
1472129873.345092,426
1472129878.614092,426
1472129883.887092,428
1472129888.948092,428
1472129893.999092,428
1472129899.051092,428
1472129904.111092,428
1472129909.174092,428
1472129914.237092,428
1472129919.298092,428
1472129924.349092,428
1472129935.507092,428
1472129940.558092,428
1472129945.737092,428
1472129950.780092,428
1472129955.940092,428
1472129960.974092,428
1472129966.016092,428
1472129971.048092,428
1472129976.090092,428
1472129981.132092,428
1472129986.166092,428
1472129991.278092,462
1472129996.336092,462
1472130001.538092,462
1472130007.109092,462
1472130012.204092,462
1472130017.301092,462
1472130022.475092,462
1472130027.525092,462
1472130032.687092,462
1472130037.746092,462
1472130042.808092,462
1472130048.216092,462
1472130053.331092,456
1472130058.581092,456
1472130063.948092,456
1472130069.199092,456
1472130074.368092,456
1472130079.697092,456
1472130084.930092,456
1472130090.165092,456
1472130095.423092,456
1472130100.675092,456
1472130105.992092,456
1472130111.508092,456
1472130116.982092,439
1472130122.344092,439
1472130127.730092,439
1472130133.120092,439
1472130138.541092,439
1472130143.861092,439
1472130149.138092,439
1472130154.384092,439
1472130159.706092,439
1472130165.068092,439
1472130170.254092,439
1472130175.947092,439
1472130181.265092,439
1472130186.588092,439
1472130191.781092,439
1472130197.121092,439
1472130202.297092,439
1472130207.723092,439
1472130213.032092,439
1472130218.248092,439
1472130223.809092,439
1472130228.913092,438
1472130233.952092,438
1472130238.991092,438
1472130244.029092,438
1472130249.070092,438
1472130254.103092,438
1472130259.145092,438
1472130264.183092,438
1472130269.226092,438
1472130274.262092,438
1472130279.342092,438
1472130284.378092,438
1472130289.496092,438
1472130294.540092,438
1472130299.572092,438
1472130304.612092,438
1472130309.982092,438
1472130315.018092,438
1472130320.065092,438
1472130325.099092,438
1472130330.131092,438
1472130335.165092,438
1472130340.208092,438
1472130345.252092,438
1472130350.377092,435
1472130355.421092,435
1472130360.454092,435
1472130365.496092,435
1472130370.657092,435
1472130375.717092,435
1472130380.930092,435
1472130386.170092,435
1472130391.416092,435
1472130396.792092,435
1472130402.303092,435
1472130407.679092,435
1472130413.048092,423
1472130418.421092,423
1472130423.770092,423
1472130429.127092,423
1472130434.507092,423
1472130439.835092,423
1472130445.202092,423
1472130450.498092,423
1472130456.012092,423
1472130461.346092,423
1472130466.901092,423
1472130472.324092,423
1472130477.672092,423
1472130482.996092,423
1472130488.365092,421
1472130493.941092,423
1472130499.309092,423
1472130504.699092,423
1472130509.793092,423
1472130514.826092,421
1472130519.858092,421
1472130524.893092,421
1472130530.229092,421
1472130535.267092,421
1472130540.308092,421
1472130545.350092,421
1472130550.456092,421
1472130555.488092,421
1472130560.532092,421
1472130565.573092,421
1472130570.673092,421
1472130575.724092,421
1472130580.767092,421
1472130585.801092,421
1472130590.832092,421
1472130595.865092,421
1472130600.898092,421
1472130605.959092,421
1472130611.019092,421
1472130616.070092,421
1472130621.119092,421
1472130626.168092,421
1472130631.521092,395
1472130636.556092,395
1472130641.588092,395
1472130649.630092,395
1472130654.661092,395
1472130659.695092,395
1472130664.734092,395
1472130669.764092,395
1472130674.794092,395
1472130679.836092,395
1472130684.928092,395
1472130689.986092,395
1472130695.036092,395
1472130700.093092,395
1472130705.384092,395
1472130710.559092,395
1472130715.606092,395
1472130723.757092,395
1472130731.811092,395
1472130736.858092,395
1472130741.914092,395
1472130746.982092,395
1472130752.023092,395
1472130757.127092,395
1472130762.182092,395
1472130767.230092,395
1472130772.283092,395
1472130777.381092,395
1472130782.413092,395
1472130787.445092,395
1472130792.479092,395
1472130797.512092,395
1472130802.546092,395
1472130807.598092,395
1472130812.645092,395
1472130817.693092,395
1472130822.854092,413
1472130827.902092,413
1472130832.960092,413
1472130838.017092,413
1472130843.063092,413
1472130848.120092,413
1472130853.168092,413
1472130858.224092,413
1472130863.310092,413
1472130868.341092,413
1472130873.370092,413
1472130878.408092,413
1472130883.450092,413
1472130888.505092,413
1472130896.544092,413
1472130904.584092,413
1472130909.921092,413
1472130914.960092,413
1472130920.037092,413
1472130925.093092,413
1472130930.143092,413
1472130935.192092,413
1472130940.247092,413
1472130945.303092,413
1472130950.350092,413
1472130955.401092,413
1472130960.459092,413
1472130965.516092,413
1472130970.573092,413
1472130975.629092,413
1472130980.679092,413
1472130985.784092,439
1472130990.844092,439
1472130995.902092,439
1472131000.960092,439
1472131006.011092,439
1472131011.062092,439
1472131016.111092,439
1472131021.184092,439
1472131026.235092,439
1472131031.293092,439
1472131036.355092,439
1472131041.407092,439
1472131046.521092,416
1472131051.578092,416
1472131056.628092,416
1472131061.686092,416
1472131066.745092,416
1472131071.796092,416
1472131076.855092,416
1472131081.905092,416
1472131086.956092,416
1472131092.009092,416
1472131097.068092,416
1472131102.116092,416
1472131107.227092,424
1472131112.287092,424
1472131117.336092,424
1472131122.386092,424
1472131127.440092,424
1472131132.873092,424
1472131137.931092,424
1472131142.990092,424
1472131148.039092,424
1472131153.089092,424
1472131158.148092,424
1472131163.207092,424
1472131168.301092,419
1472131173.353092,419
1472131178.403092,419
1472131183.454092,419
1472131188.491092,419
1472131193.524092,419
1472131198.556092,419
1472131203.590092,419
1472131208.632092,419
1472131213.674092,419
1472131218.718092,419
1472131223.755092,419
1472131228.791092,419
1472131233.836092,419
1472131238.872092,419
1472131243.999092,416
1472131249.060092,416
1472131254.119092,416
1472131262.181092,416
1472131267.233092,416
1472131272.283092,416
1472131277.335092,416
1472131282.397092,416
1472131287.728092,416
1472131293.040092,416
1472131298.415092,416
1472131303.619092,416
1472131309.061092,400
1472131314.317092,400
1472131319.602092,400
1472131324.750092,400
1472131330.100092,400
1472131335.160092,400
1472131340.429092,400
1472131345.466092,400
1472131350.501092,400
1472131355.541092,400
1472131360.587092,400
1472131365.629092,400
1472131370.670092,400
1472131375.699092,400
1472131381.648092,383
1472131386.695092,383
1472131391.750092,383
1472131396.806092,383
1472131401.854092,383
1472131406.908092,383
1472131411.955092,383
1472131417.009092,383
1472131422.069092,383
1472131427.112092,383
1472131432.149092,383
1472131437.188092,383
1472131442.610092,362
1472131447.666092,362
1472131452.723092,362
1472131458.083092,362
1472131463.142092,362
1472131468.189092,362
1472131473.248092,362
1472131478.296092,362
1472131483.343092,362
1472131488.390092,362
1472131494.337092,362
1472131499.394092,362
1472131504.425092,362
1472131509.466092,362
1472131514.499092,362
1472131519.798092,362
1472131524.964092,362
1472131530.255092,362
1472131535.469092,362
1472131540.701092,362
1472131545.878092,362
1472131551.115092,362
1472131556.305092,348
1472131561.363092,348
1472131566.426092,348
1472131571.747092,348
1472131577.115092,348
1472131582.440092,348
1472131587.609092,348
1472131592.979092,348
1472131598.250092,348
1472131603.632092,348
1472131609.029092,348
1472131614.443092,348
1472131619.850092,348
1472131625.181092,357
1472131630.683092,357
1472131640.455092,357
1472131645.772092,357
1472131651.042092,357
1472131656.391092,357
1472131661.717092,357
1472131667.070092,357
1472131672.383092,357
1472131677.698092,357
1472131683.114092,357
1472131688.654092,357
1472131694.119092,351
1472131699.466092,351
1472131704.879092,351
1472131710.284092,351
1472131715.324092,351
1472131720.611092,351
1472131726.034092,351
1472131731.576092,351
1472131736.972092,351
1472131742.238092,351
1472131747.609092,351
1472131752.890092,351
1472131758.273092,351
1472131763.553092,351
1472131768.891092,351
1472131774.301092,351
1472131779.636092,351
1472131785.013092,351
1472131790.065092,351
1472131795.460092,340
1472131800.681092,340
1472131806.023092,340
1472131811.425092,340
1472131816.779092,340
1472131822.184092,340
1472131827.587092,340
1472131832.975092,340
1472131838.363092,340
1472131843.701092,340
1472131849.062092,340
1472131854.314092,340
1472131859.710092,340
1472131865.046092,353
1472131870.387092,353
1472131875.741092,353
1472131881.152092,353
1472131886.427092,353
1472131891.807092,353
1472131897.063092,353
1472131902.449092,353
1472131907.958092,353
1472131913.320092,353
1472131918.708092,353
1472131924.062092,353
1472131929.333092,353
1472131934.393092,353
1472131939.442092,353
1472131944.493092,353
1472131949.544092,353
1472131954.600092,353
1472131959.658092,353
1472131964.712092,353
1472131969.873092,344
1472131974.919092,344
1472131979.954092,344
1472131992.619092,344
1472131997.682092,344
1472132002.732092,344
1472132007.793092,344
1472132012.854092,344
1472132017.915092,344
1472132022.966092,344
1472132028.067092,344
1472132033.180092,337
1472132038.229092,337
1472132043.278092,337
1472132048.337092,337
1472132053.399092,337
1472132058.539092,337
1472132063.705092,337
1472132068.764092,337
1472132073.841092,337
1472132078.894092,337
1472132083.945092,337
1472132088.996092,337
1472132094.099092,337
1472132099.148092,337
1472132104.200092,337
1472132109.307092,337
1472132114.400092,337
1472132119.476092,337
1472132124.601092,337
1472132129.651092,337
1472132134.708092,337
1472132139.951092,337
1472132145.267092,337
1472132150.654092,337
1472132155.742092,337
1472132160.823092,337
1472132165.941092,337
1472132170.977092,337
1472132176.074092,337
1472132181.135092,337
1472132186.193092,337
1472132191.251092,337
1472132196.316092,337
1472132201.375092,337
1472132206.428092,337
1472132211.492092,337
1472132216.542092,337
1472132221.601092,337
1472132226.652092,337
1472132231.704092,337
1472132236.757092,337
1472132241.863092,309
1472132246.915092,309
1472132251.974092,309
1472132257.045092,309
1472132262.109092,309
1472132267.162092,309
1472132272.224092,309
1472132277.278092,309
1472132282.332092,309
1472132287.392092,309
1472132292.444092,309
1472132297.500092,309
1472132302.536092,309
1472132307.580092,309
1472132312.700092,293
1472132317.761092,293
1472132322.820092,293
1472132327.854092,293
1472132332.887092,293
1472132337.922092,293
1472132342.957092,293
1472132348.001092,293
1472132353.034092,293
1472132358.066092,293
1472132363.110092,293
1472132368.143092,293
1472132373.186092,293
1472132378.221092,293
1472132383.336092,298
1472132388.385092,298
1472132393.436092,298
1472132398.491092,298
1472132403.541092,298
1472132408.599092,298
1472132413.658092,298
1472132418.716092,298
1472132423.779092,298
1472132428.840092,298
1472132433.898092,298
1472132438.957092,298
1472132444.083092,294
1472132449.143092,294
1472132454.203092,294
1472132459.292092,294
1472132464.390092,294
1472132469.493092,294
1472132474.542092,294
1472132479.602092,294
1472132484.649092,294
1472132489.707092,294
1472132494.760092,294
1472132499.814092,294
1472132504.914092,294
1472132509.966092,294
1472132515.018092,294
1472132520.075092,294
1472132525.125092,294
1472132530.178092,294
1472132535.239092,294
1472132540.288092,294
1472132545.339092,294
1472132550.390092,294
1472132555.442092,294
